neighbourhood,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
39.0,-73.91518,0.0,1.0,57.0,1.0,253.0,80
154.0,-73.84462,1.0,3.0,0.0,1.0,41.0,350
12.0,-73.95717,1.0,1.0,63.0,1.0,0.0,225
19.0,-73.98256,1.0,1.0,4.0,1.0,0.0,179
62.0,-73.81327,0.0,1.0,15.0,1.0,345.0,49
6.0,-73.9498,1.0,2.0,8.0,1.0,6.0,150
12.0,-73.96629,1.0,13.0,1.0,4.0,0.0,120
23.0,-73.98401,1.0,1.0,14.0,2.0,158.0,199
1.0,-73.97133,1.0,6.0,0.0,1.0,0.0,400
24.0,-73.95688,1.0,3.0,0.0,1.0,0.0,60
123.0,-74.01656,1.0,2.0,59.0,1.0,77.0,140
15.0,-73.95005,0.0,2.0,7.0,2.0,27.0,85
2.0,-73.94203,0.0,1.0,1.0,1.0,0.0,300
45.0,-73.95897,0.0,1.0,0.0,1.0,0.0,150
8.0,-73.98991,1.0,5.0,20.0,1.0,34.0,120
26.0,-73.98389,0.0,13.0,0.0,1.0,0.0,70
8.0,-73.97676,1.0,13.0,0.0,4.0,334.0,381
21.0,-73.92588,1.0,1.0,4.0,1.0,0.0,90
19.0,-73.98223,0.0,1.0,2.0,4.0,0.0,80
34.0,-73.99487,1.0,2.0,5.0,3.0,0.0,180
45.0,-73.96362,1.0,7.0,23.0,1.0,48.0,130
6.0,-73.91315,0.0,4.0,7.0,1.0,2.0,48
2.0,-73.95242,0.0,2.0,11.0,1.0,0.0,80
6.0,-73.92509,0.0,1.0,0.0,1.0,0.0,62
39.0,-73.92505,2.0,1.0,20.0,4.0,343.0,40
8.0,-73.96969,1.0,1.0,21.0,1.0,0.0,155
8.0,-73.97669,0.0,5.0,2.0,1.0,0.0,75
12.0,-73.95229,1.0,7.0,8.0,1.0,0.0,225
58.0,-73.83217,0.0,1.0,0.0,1.0,88.0,50
2.0,-73.94186,1.0,3.0,3.0,1.0,0.0,135
79.0,-74.00159,0.0,3.0,7.0,2.0,0.0,75
3.0,-73.96703,0.0,1.0,43.0,4.0,363.0,438
15.0,-73.93234,0.0,7.0,11.0,1.0,0.0,50
1.0,-73.96541,0.0,1.0,52.0,1.0,128.0,70
52.0,-73.9969,1.0,3.0,15.0,1.0,45.0,240
6.0,-73.94475,0.0,3.0,9.0,2.0,0.0,44
21.0,-73.91702,1.0,2.0,3.0,2.0,359.0,160
8.0,-73.98737,1.0,4.0,8.0,1.0,0.0,139
38.0,-73.98545,0.0,5.0,0.0,4.0,50.0,250
1.0,-73.98447,0.0,3.0,1.0,2.0,26.0,89
54.0,-73.92122,0.0,2.0,5.0,1.0,304.0,50
30.0,-73.94076,1.0,1.0,47.0,2.0,17.0,170
33.0,-73.99419,0.0,1.0,5.0,1.0,0.0,90
23.0,-73.9891,0.0,2.0,10.0,1.0,0.0,99
35.0,-73.94554,0.0,1.0,2.0,1.0,364.0,92
12.0,-73.93418,0.0,3.0,1.0,3.0,13.0,75
6.0,-73.93208,1.0,3.0,70.0,1.0,242.0,150
23.0,-73.98167,0.0,2.0,1.0,2.0,0.0,120
75.0,-74.02958,0.0,7.0,3.0,1.0,0.0,55
1.0,-73.97154,0.0,3.0,0.0,1.0,96.0,600
21.0,-73.92154,0.0,10.0,22.0,1.0,4.0,40
21.0,-73.92942,0.0,1.0,33.0,2.0,25.0,45
114.0,-73.93055,2.0,1.0,4.0,4.0,71.0,28
14.0,-73.99847,1.0,2.0,70.0,2.0,178.0,199
6.0,-73.94038,1.0,2.0,53.0,3.0,289.0,165
56.0,-73.91873,0.0,3.0,11.0,1.0,0.0,80
2.0,-73.93958,0.0,4.0,8.0,2.0,102.0,70
19.0,-73.98216,0.0,2.0,13.0,1.0,0.0,83
52.0,-73.9986,1.0,3.0,3.0,1.0,0.0,142
5.0,-73.98046,1.0,13.0,0.0,4.0,342.0,300
2.0,-73.93937,0.0,3.0,0.0,2.0,88.0,67
43.0,-74.01229,1.0,2.0,12.0,4.0,340.0,234
16.0,-73.97657,1.0,3.0,26.0,1.0,341.0,890
24.0,-73.95128,1.0,2.0,70.0,2.0,121.0,235
14.0,-74.00377,1.0,3.0,35.0,1.0,0.0,200
8.0,-73.98842,1.0,5.0,6.0,1.0,5.0,180
6.0,-73.95237,0.0,13.0,4.0,1.0,0.0,120
7.0,-73.98732,1.0,3.0,5.0,1.0,13.0,200
160.0,-73.82018,0.0,1.0,70.0,1.0,79.0,69
7.0,-73.99641,0.0,1.0,6.0,4.0,89.0,249
28.0,-73.94682,2.0,1.0,0.0,1.0,0.0,199
0.0,-73.98171,0.0,2.0,14.0,4.0,180.0,66
6.0,-73.95513,0.0,2.0,15.0,4.0,306.0,49
2.0,-73.94405,1.0,3.0,15.0,1.0,2.0,126
19.0,-73.98344,1.0,2.0,0.0,2.0,344.0,198
54.0,-73.93657,0.0,13.0,0.0,4.0,311.0,53
56.0,-73.9153,0.0,13.0,13.0,4.0,341.0,39
15.0,-73.95734,0.0,13.0,2.0,4.0,226.0,68
4.0,-73.94234,0.0,1.0,6.0,1.0,0.0,70
15.0,-73.9425,1.0,1.0,1.0,1.0,0.0,160
22.0,-73.96459,0.0,3.0,5.0,1.0,0.0,45
12.0,-73.94113,0.0,1.0,1.0,1.0,0.0,75
28.0,-73.96881,1.0,6.0,33.0,1.0,95.0,265
121.0,-73.87717,1.0,3.0,49.0,1.0,293.0,65
22.0,-73.96186,0.0,1.0,30.0,3.0,362.0,200
19.0,-73.98334,1.0,3.0,10.0,1.0,0.0,99
88.0,-73.85127,0.0,7.0,12.0,1.0,0.0,50
2.0,-73.94453,0.0,1.0,0.0,1.0,29.0,50
21.0,-73.92075,0.0,7.0,1.0,1.0,0.0,39
56.0,-73.9217,1.0,13.0,0.0,1.0,0.0,90
2.0,-73.94096,0.0,3.0,1.0,1.0,188.0,63
8.0,-73.9594,0.0,13.0,0.0,4.0,311.0,60
35.0,-73.92181,0.0,2.0,70.0,2.0,78.0,34
14.0,-73.99795,1.0,2.0,18.0,1.0,143.0,261
29.0,-73.96422,1.0,2.0,70.0,1.0,235.0,170
112.0,-73.75643,0.0,5.0,11.0,4.0,128.0,69
12.0,-73.95574,1.0,1.0,41.0,1.0,19.0,165
21.0,-73.92165,0.0,1.0,52.0,3.0,179.0,65
117.0,-73.95509,0.0,1.0,2.0,3.0,330.0,120
46.0,-73.77259,0.0,1.0,65.0,3.0,52.0,35
7.0,-73.99305,0.0,3.0,0.0,1.0,0.0,150
19.0,-73.98649,1.0,3.0,2.0,1.0,0.0,154
28.0,-73.95832,1.0,4.0,17.0,1.0,0.0,154
62.0,-73.81726,1.0,13.0,1.0,1.0,363.0,75
8.0,-73.97259,1.0,13.0,22.0,1.0,282.0,145
12.0,-73.9635,0.0,2.0,0.0,1.0,22.0,120
155.0,-73.78204,1.0,1.0,0.0,1.0,330.0,280
22.0,-73.95177,2.0,2.0,5.0,1.0,321.0,29
83.0,-73.89064,0.0,13.0,1.0,4.0,364.0,40
15.0,-73.95213,1.0,2.0,2.0,1.0,0.0,90
10.0,-73.98559,1.0,3.0,6.0,1.0,1.0,150
26.0,-73.98225,1.0,13.0,0.0,4.0,338.0,314
20.0,-73.9434,1.0,2.0,70.0,2.0,1.0,110
7.0,-73.99032,1.0,13.0,4.0,4.0,138.0,175
159.0,-73.74904,0.0,1.0,27.0,1.0,177.0,55
6.0,-73.95442,1.0,3.0,2.0,1.0,0.0,56
43.0,-74.00895,1.0,13.0,0.0,4.0,61.0,232
23.0,-73.98638,1.0,2.0,24.0,1.0,6.0,200
12.0,-73.94379,0.0,4.0,4.0,1.0,0.0,60
56.0,-73.91815,1.0,4.0,0.0,1.0,83.0,130
7.0,-73.99545,1.0,13.0,11.0,4.0,333.0,70
10.0,-73.99047,0.0,4.0,65.0,1.0,290.0,63
6.0,-73.9256,1.0,3.0,49.0,4.0,269.0,399
12.0,-73.94699,1.0,3.0,70.0,2.0,154.0,110
6.0,-73.93775,1.0,3.0,70.0,2.0,241.0,115
6.0,-73.92321,1.0,2.0,6.0,1.0,9.0,98
7.0,-73.99973,1.0,2.0,1.0,1.0,45.0,375
27.0,-74.00455,1.0,2.0,0.0,1.0,47.0,200
2.0,-73.9531,0.0,2.0,1.0,1.0,0.0,55
15.0,-73.95653,1.0,2.0,29.0,1.0,19.0,110
12.0,-73.9529,1.0,3.0,3.0,1.0,0.0,180
6.0,-73.9387,0.0,2.0,15.0,4.0,4.0,50
7.0,-73.99011,1.0,1.0,0.0,1.0,0.0,134
30.0,-73.93107,0.0,2.0,3.0,1.0,0.0,47
6.0,-73.91838,1.0,2.0,64.0,1.0,256.0,96
56.0,-73.92436,0.0,3.0,8.0,2.0,0.0,90
9.0,-73.99287,0.0,7.0,17.0,1.0,0.0,94
2.0,-73.94561,1.0,3.0,52.0,2.0,325.0,230
19.0,-73.98384,1.0,13.0,0.0,1.0,19.0,114
163.0,-74.142,0.0,2.0,4.0,3.0,86.0,120
30.0,-73.94256,0.0,2.0,0.0,1.0,0.0,49
13.0,-73.97544,1.0,1.0,2.0,1.0,0.0,100
81.0,-73.87496,0.0,1.0,70.0,4.0,106.0,59
53.0,-73.99612,0.0,3.0,0.0,1.0,0.0,95
8.0,-73.98377,1.0,1.0,0.0,1.0,0.0,2695
71.0,-73.98726,0.0,1.0,2.0,4.0,300.0,100
147.0,-73.90128,0.0,2.0,0.0,1.0,176.0,38
46.0,-73.78187,1.0,1.0,70.0,2.0,69.0,150
15.0,-73.94631,0.0,3.0,1.0,1.0,0.0,145
12.0,-73.94049,1.0,4.0,7.0,1.0,0.0,132
8.0,-73.96792,1.0,13.0,2.0,2.0,34.0,110
28.0,-73.95413,1.0,2.0,70.0,1.0,282.0,190
30.0,-73.94064,0.0,1.0,11.0,3.0,90.0,50
21.0,-73.90895,0.0,5.0,5.0,1.0,64.0,65
7.0,-73.98432,1.0,2.0,11.0,1.0,2.0,165
16.0,-73.97663,1.0,5.0,1.0,1.0,31.0,200
12.0,-73.9634,1.0,7.0,29.0,1.0,284.0,350
7.0,-73.98945,1.0,1.0,70.0,2.0,0.0,134
15.0,-73.93986,0.0,1.0,7.0,2.0,189.0,59
2.0,-73.9447,0.0,1.0,0.0,1.0,0.0,125
1.0,-73.97354,1.0,3.0,0.0,1.0,0.0,400
8.0,-73.96649,1.0,7.0,19.0,1.0,23.0,220
2.0,-73.95106,1.0,13.0,0.0,1.0,365.0,112
21.0,-73.93076,0.0,5.0,2.0,3.0,94.0,100
44.0,-73.90485,1.0,5.0,2.0,1.0,0.0,80
31.0,-73.90855,1.0,2.0,70.0,1.0,228.0,300
34.0,-73.98406,1.0,1.0,70.0,2.0,341.0,146
6.0,-73.91465,1.0,2.0,14.0,1.0,275.0,95
56.0,-73.91666,0.0,4.0,70.0,2.0,335.0,61
63.0,-73.85021,0.0,1.0,70.0,1.0,296.0,900
4.0,-73.94691,0.0,1.0,0.0,1.0,0.0,76
49.0,-73.91439,0.0,1.0,0.0,1.0,0.0,40
116.0,-73.83116,1.0,9.0,2.0,4.0,273.0,219
152.0,-73.76785,1.0,2.0,10.0,1.0,353.0,100
52.0,-73.99976,0.0,10.0,0.0,1.0,347.0,125
14.0,-73.99867,0.0,3.0,4.0,2.0,0.0,165
30.0,-73.93498,0.0,1.0,70.0,3.0,271.0,67
12.0,-73.95276,1.0,6.0,0.0,1.0,0.0,150
54.0,-73.95051,2.0,13.0,2.0,4.0,365.0,26
22.0,-73.95245,0.0,2.0,3.0,4.0,286.0,54
28.0,-73.95221,1.0,13.0,1.0,4.0,342.0,350
6.0,-73.94743,1.0,1.0,1.0,1.0,179.0,151
24.0,-73.95929,1.0,8.0,4.0,1.0,0.0,130
6.0,-73.91071,0.0,2.0,35.0,4.0,209.0,55
100.0,-73.91266,0.0,1.0,20.0,4.0,305.0,69
21.0,-73.91835,1.0,3.0,70.0,3.0,170.0,149
131.0,-73.82154,0.0,3.0,2.0,1.0,365.0,80
28.0,-73.95334,1.0,7.0,3.0,1.0,0.0,125
60.0,-73.99364,1.0,3.0,0.0,3.0,0.0,250
29.0,-73.97164,1.0,2.0,70.0,1.0,94.0,150
2.0,-73.95595,0.0,3.0,50.0,1.0,36.0,79
19.0,-73.98537,0.0,1.0,1.0,1.0,363.0,200
12.0,-73.96261,1.0,2.0,14.0,2.0,279.0,300
4.0,-73.94803,0.0,13.0,0.0,1.0,0.0,70
21.0,-73.91196,0.0,5.0,1.0,1.0,0.0,46
5.0,-73.97364,1.0,3.0,16.0,1.0,0.0,186
94.0,-73.80838,0.0,1.0,11.0,4.0,342.0,50
20.0,-73.94138,1.0,13.0,5.0,4.0,338.0,159
2.0,-73.95079,1.0,1.0,0.0,1.0,35.0,137
46.0,-73.76508,0.0,1.0,58.0,1.0,0.0,61
73.0,-73.94194,1.0,1.0,12.0,1.0,140.0,119
15.0,-73.95581,0.0,1.0,0.0,1.0,14.0,39
15.0,-73.95895,0.0,1.0,1.0,1.0,0.0,67
12.0,-73.94447,1.0,13.0,1.0,1.0,0.0,95
45.0,-73.96493,0.0,13.0,0.0,3.0,339.0,70
64.0,-73.99647,1.0,1.0,1.0,1.0,0.0,80
21.0,-73.92013,0.0,13.0,0.0,4.0,131.0,50
90.0,-74.03088,1.0,2.0,8.0,1.0,46.0,100
1.0,-73.97197,1.0,2.0,6.0,1.0,0.0,120
39.0,-73.92375,0.0,2.0,70.0,1.0,348.0,75
6.0,-73.94523,1.0,2.0,59.0,4.0,337.0,115
51.0,-73.95295,0.0,3.0,35.0,1.0,0.0,80
19.0,-73.98613,0.0,3.0,12.0,1.0,0.0,100
68.0,-73.98322,1.0,2.0,70.0,1.0,0.0,186
25.0,-73.93588,2.0,4.0,1.0,2.0,1.0,65
15.0,-73.94618,1.0,7.0,11.0,2.0,219.0,142
2.0,-73.94651,0.0,1.0,70.0,3.0,307.0,58
37.0,-73.83211,0.0,1.0,3.0,2.0,365.0,89
21.0,-73.90719,0.0,3.0,0.0,2.0,140.0,80
14.0,-73.99725,1.0,3.0,9.0,1.0,357.0,500
44.0,-73.91692,1.0,2.0,70.0,1.0,337.0,118
6.0,-73.94213,0.0,2.0,0.0,4.0,147.0,77
63.0,-73.84319,1.0,3.0,0.0,3.0,0.0,99
4.0,-73.94607,0.0,1.0,1.0,4.0,87.0,125
27.0,-74.00928,1.0,7.0,0.0,1.0,37.0,699
39.0,-73.91778,0.0,1.0,5.0,4.0,356.0,109
87.0,-73.85621,1.0,13.0,1.0,1.0,7.0,40
6.0,-73.94696,0.0,13.0,1.0,1.0,297.0,36
12.0,-73.96001,0.0,3.0,7.0,1.0,6.0,95
11.0,-74.00465,1.0,1.0,5.0,1.0,0.0,300
4.0,-73.94689,1.0,4.0,70.0,2.0,15.0,270
156.0,-73.86217,0.0,3.0,1.0,1.0,342.0,35
2.0,-73.93779,0.0,2.0,70.0,2.0,132.0,69
45.0,-73.95987,0.0,1.0,0.0,1.0,0.0,60
102.0,-73.99819,0.0,2.0,0.0,1.0,89.0,165
19.0,-73.98899,0.0,5.0,25.0,1.0,2.0,109
7.0,-73.98895,2.0,1.0,20.0,4.0,365.0,75
56.0,-73.92738,1.0,4.0,11.0,1.0,0.0,108
30.0,-73.93117,0.0,1.0,2.0,1.0,145.0,70
22.0,-73.96399,0.0,3.0,1.0,3.0,0.0,44
64.0,-73.99708,0.0,1.0,3.0,1.0,178.0,150
8.0,-73.9822,1.0,2.0,51.0,1.0,11.0,210
23.0,-73.99091,1.0,1.0,2.0,1.0,0.0,150
12.0,-73.94826,0.0,3.0,0.0,2.0,78.0,189
27.0,-74.00114,1.0,3.0,0.0,1.0,176.0,249
117.0,-73.95508,0.0,2.0,5.0,1.0,365.0,89
14.0,-73.99492,1.0,5.0,7.0,1.0,0.0,425
52.0,-73.99938,0.0,8.0,25.0,1.0,10.0,106
11.0,-74.00463,1.0,13.0,1.0,1.0,86.0,150
6.0,-73.93893,1.0,13.0,0.0,1.0,0.0,80
4.0,-73.93944,0.0,7.0,0.0,3.0,358.0,150
1.0,-73.9655,0.0,1.0,30.0,1.0,16.0,148
21.0,-73.92607,0.0,1.0,1.0,1.0,0.0,50
13.0,-73.98038,1.0,7.0,4.0,1.0,0.0,203
70.0,-73.8782,0.0,1.0,13.0,2.0,365.0,52
6.0,-73.9449,1.0,2.0,70.0,1.0,146.0,152
6.0,-73.94492,1.0,5.0,1.0,1.0,0.0,80
49.0,-73.9114,0.0,1.0,4.0,1.0,0.0,75
30.0,-73.9343,0.0,2.0,70.0,3.0,310.0,75
6.0,-73.9404,0.0,2.0,29.0,3.0,292.0,60
4.0,-73.94214,0.0,1.0,0.0,1.0,0.0,100
14.0,-73.99482,1.0,1.0,0.0,1.0,0.0,400
21.0,-73.93282,0.0,4.0,0.0,2.0,47.0,60
173.0,-73.82951,0.0,1.0,11.0,4.0,365.0,50
19.0,-73.97888,0.0,1.0,0.0,1.0,0.0,100
52.0,-74.00034,1.0,2.0,25.0,1.0,64.0,175
1.0,-73.96548,1.0,1.0,10.0,1.0,0.0,225
1.0,-73.9695,0.0,1.0,8.0,3.0,123.0,125
12.0,-73.95616,1.0,6.0,32.0,1.0,291.0,175
28.0,-73.95144,0.0,2.0,10.0,2.0,339.0,135
11.0,-74.00458,1.0,3.0,16.0,1.0,3.0,199
31.0,-73.89507,0.0,1.0,70.0,1.0,7.0,65
52.0,-73.99933,1.0,5.0,0.0,1.0,9.0,300
70.0,-73.89218,1.0,5.0,49.0,2.0,217.0,80
126.0,-73.91024,1.0,13.0,0.0,1.0,52.0,70
19.0,-73.98917,1.0,1.0,2.0,1.0,0.0,250
12.0,-73.95361,0.0,3.0,13.0,1.0,221.0,99
98.0,-73.91617,1.0,1.0,38.0,1.0,349.0,130
23.0,-73.98677,1.0,4.0,25.0,1.0,352.0,200
6.0,-73.95572,1.0,3.0,17.0,1.0,0.0,150
28.0,-73.95608,1.0,1.0,1.0,1.0,5.0,165
28.0,-73.94791,0.0,1.0,1.0,1.0,0.0,65
20.0,-73.9578,1.0,3.0,16.0,1.0,60.0,125
28.0,-73.95762,1.0,1.0,2.0,1.0,151.0,500
3.0,-73.9615,0.0,4.0,14.0,1.0,10.0,75
4.0,-73.94461,0.0,5.0,47.0,1.0,131.0,79
39.0,-73.9254,0.0,6.0,23.0,1.0,0.0,55
33.0,-73.99285,1.0,5.0,3.0,1.0,0.0,150
21.0,-73.9327,1.0,3.0,70.0,1.0,237.0,240
8.0,-73.98836,1.0,3.0,2.0,1.0,13.0,300
53.0,-73.99753,0.0,2.0,70.0,1.0,0.0,85
30.0,-73.94101,1.0,13.0,7.0,4.0,322.0,95
22.0,-73.95817,2.0,3.0,27.0,1.0,84.0,38
10.0,-73.98936,0.0,1.0,0.0,1.0,0.0,80
7.0,-73.98825,0.0,1.0,1.0,2.0,0.0,59
34.0,-73.99021,1.0,1.0,10.0,2.0,46.0,130
22.0,-73.96227,2.0,13.0,0.0,1.0,180.0,150
12.0,-73.95567,0.0,13.0,1.0,1.0,0.0,59
19.0,-73.99118,1.0,2.0,16.0,1.0,0.0,300
12.0,-73.95787,0.0,2.0,6.0,2.0,307.0,75
9.0,-73.99671,1.0,2.0,9.0,2.0,1.0,156
70.0,-73.87651,1.0,3.0,21.0,1.0,344.0,139
11.0,-74.00106,1.0,3.0,13.0,1.0,64.0,176
13.0,-73.96959,1.0,2.0,1.0,1.0,43.0,550
20.0,-73.94451,1.0,3.0,7.0,4.0,74.0,189
54.0,-73.91233,1.0,2.0,13.0,1.0,305.0,91
43.0,-74.00971,1.0,5.0,18.0,1.0,179.0,269
7.0,-73.98842,0.0,1.0,70.0,2.0,0.0,105
2.0,-73.94404,0.0,5.0,2.0,1.0,159.0,65
8.0,-73.97909,1.0,2.0,4.0,1.0,208.0,375
2.0,-73.9443,1.0,2.0,12.0,1.0,0.0,185
64.0,-73.99318,1.0,2.0,0.0,1.0,2.0,250
6.0,-73.92936,0.0,3.0,22.0,3.0,94.0,48
7.0,-73.98813,1.0,4.0,70.0,1.0,329.0,219
21.0,-73.93011,1.0,3.0,6.0,1.0,119.0,180
28.0,-73.95254,2.0,1.0,70.0,1.0,333.0,62
77.0,-74.00607,1.0,13.0,13.0,4.0,365.0,450
1.0,-73.97011,1.0,13.0,0.0,4.0,365.0,175
4.0,-73.94613,0.0,1.0,1.0,1.0,0.0,65
11.0,-74.00468,0.0,4.0,10.0,1.0,26.0,80
39.0,-73.91636,1.0,1.0,7.0,4.0,365.0,199
23.0,-73.98916,0.0,1.0,70.0,1.0,335.0,125
43.0,-74.01227,1.0,2.0,15.0,4.0,273.0,377
4.0,-73.94059,1.0,1.0,4.0,1.0,0.0,135
6.0,-73.9204,1.0,3.0,15.0,1.0,75.0,150
7.0,-73.98669,0.0,1.0,70.0,4.0,170.0,86
15.0,-73.95261,0.0,2.0,34.0,1.0,127.0,85
7.0,-73.98839,1.0,1.0,2.0,3.0,365.0,369
12.0,-73.94854,1.0,2.0,70.0,1.0,124.0,225
14.0,-73.99523,0.0,1.0,1.0,4.0,363.0,199
25.0,-73.91265,0.0,4.0,28.0,2.0,364.0,59
8.0,-73.98637,1.0,13.0,9.0,4.0,364.0,2000
103.0,-73.86424,0.0,1.0,70.0,1.0,364.0,60
21.0,-73.91547,0.0,1.0,0.0,3.0,0.0,50
21.0,-73.93158,1.0,3.0,4.0,1.0,6.0,130
128.0,-73.86492,0.0,2.0,23.0,3.0,109.0,42
2.0,-73.95282,0.0,3.0,2.0,1.0,0.0,40
12.0,-73.95729,0.0,3.0,22.0,1.0,305.0,128
56.0,-73.92176,2.0,1.0,0.0,1.0,0.0,50
28.0,-73.95716,1.0,1.0,1.0,1.0,0.0,300
62.0,-73.81351,1.0,1.0,0.0,3.0,172.0,129
33.0,-73.99233,1.0,7.0,7.0,1.0,0.0,500
112.0,-73.76314,1.0,2.0,67.0,2.0,322.0,299
15.0,-73.95603,1.0,2.0,0.0,1.0,0.0,120
44.0,-73.90222,1.0,2.0,3.0,1.0,40.0,120
23.0,-73.9861,1.0,2.0,15.0,1.0,297.0,499
8.0,-73.97137,1.0,1.0,0.0,1.0,0.0,300
27.0,-74.0013,1.0,3.0,26.0,1.0,42.0,185
54.0,-73.94537,1.0,6.0,12.0,3.0,215.0,85
2.0,-73.94386,1.0,2.0,6.0,1.0,0.0,110
25.0,-73.92957,1.0,3.0,0.0,4.0,351.0,396
2.0,-73.95806,0.0,1.0,2.0,1.0,35.0,99
63.0,-73.85302,0.0,13.0,3.0,1.0,0.0,32
20.0,-73.95174,0.0,2.0,11.0,1.0,49.0,50
6.0,-73.93804,0.0,2.0,70.0,3.0,8.0,40
6.0,-73.93574,0.0,1.0,9.0,1.0,343.0,65
56.0,-73.92023,0.0,1.0,0.0,1.0,365.0,100
6.0,-73.95832,1.0,2.0,16.0,1.0,10.0,91
2.0,-73.95269,0.0,2.0,70.0,2.0,0.0,85
15.0,-73.95487,0.0,1.0,3.0,2.0,0.0,150
19.0,-73.9797,1.0,4.0,70.0,1.0,341.0,220
6.0,-73.95473,1.0,13.0,31.0,1.0,218.0,125
15.0,-73.95467,1.0,7.0,3.0,1.0,0.0,250
52.0,-73.99889,0.0,2.0,1.0,2.0,0.0,100
34.0,-73.988,0.0,1.0,3.0,1.0,0.0,70
7.0,-73.99082,0.0,1.0,52.0,3.0,159.0,119
7.0,-73.98865,1.0,1.0,7.0,1.0,8.0,177
4.0,-73.94398,0.0,1.0,2.0,1.0,0.0,75
23.0,-73.98414,0.0,2.0,29.0,1.0,209.0,159
71.0,-73.98484,0.0,1.0,0.0,1.0,0.0,155
12.0,-73.95908,0.0,2.0,2.0,1.0,19.0,85
23.0,-73.99338,1.0,3.0,18.0,1.0,20.0,125
93.0,-74.08318,1.0,7.0,0.0,1.0,16.0,100
44.0,-73.90348,0.0,7.0,0.0,1.0,0.0,45
28.0,-73.94783,1.0,6.0,0.0,1.0,0.0,195
1.0,-73.96471,1.0,2.0,3.0,1.0,309.0,289
8.0,-73.98043,1.0,13.0,0.0,3.0,82.0,317
114.0,-73.9319,2.0,1.0,2.0,4.0,88.0,28
17.0,-73.9761,1.0,5.0,37.0,2.0,78.0,200
50.0,-73.99017,1.0,2.0,41.0,1.0,174.0,600
6.0,-73.94636,0.0,2.0,9.0,2.0,0.0,60
35.0,-73.929,0.0,1.0,8.0,3.0,365.0,148
83.0,-73.88767,0.0,1.0,11.0,4.0,301.0,125
31.0,-73.90328,0.0,13.0,3.0,4.0,32.0,39
12.0,-73.95097,0.0,1.0,0.0,1.0,0.0,200
142.0,-73.91173,0.0,1.0,0.0,1.0,90.0,140
12.0,-73.94653,1.0,1.0,28.0,1.0,274.0,94
21.0,-73.90396,0.0,2.0,11.0,4.0,345.0,65
15.0,-73.95151,1.0,13.0,70.0,1.0,3.0,64
6.0,-73.91981,1.0,3.0,70.0,2.0,72.0,145
64.0,-73.99514,1.0,3.0,3.0,1.0,0.0,199
21.0,-73.92535,1.0,4.0,70.0,1.0,100.0,140
46.0,-73.77823,0.0,3.0,0.0,2.0,365.0,69
22.0,-73.96835,0.0,2.0,67.0,4.0,50.0,62
3.0,-73.96604,0.0,1.0,3.0,1.0,0.0,45
18.0,-73.92184,0.0,3.0,0.0,3.0,96.0,50
7.0,-73.99299,1.0,13.0,0.0,4.0,332.0,150
1.0,-73.97335,1.0,1.0,0.0,4.0,3.0,315
22.0,-73.96246,0.0,2.0,2.0,1.0,0.0,60
2.0,-73.95514,0.0,1.0,5.0,2.0,0.0,40
11.0,-74.00471,1.0,4.0,1.0,1.0,273.0,170
49.0,-73.91445,0.0,1.0,70.0,2.0,100.0,47
3.0,-73.96556,1.0,7.0,15.0,1.0,280.0,150
6.0,-73.92837,0.0,1.0,32.0,4.0,323.0,40
15.0,-73.94836,1.0,3.0,8.0,4.0,249.0,530
56.0,-73.91208,0.0,1.0,2.0,2.0,0.0,65
22.0,-73.96429,1.0,5.0,14.0,1.0,19.0,75
13.0,-73.98061,0.0,2.0,6.0,1.0,0.0,70
10.0,-73.98465,1.0,3.0,70.0,1.0,277.0,145
43.0,-74.00959,1.0,10.0,10.0,2.0,216.0,240
19.0,-73.98808,1.0,3.0,1.0,1.0,0.0,150
1.0,-73.97084,0.0,3.0,1.0,1.0,0.0,100
12.0,-73.93611,0.0,1.0,1.0,1.0,0.0,51
160.0,-73.82231,1.0,1.0,23.0,1.0,66.0,115
21.0,-73.92295,1.0,2.0,70.0,1.0,231.0,207
13.0,-73.97584,0.0,7.0,25.0,1.0,311.0,120
24.0,-73.96001,1.0,2.0,7.0,1.0,0.0,100
7.0,-73.98909,1.0,1.0,1.0,1.0,0.0,180
15.0,-73.95748,1.0,4.0,3.0,1.0,13.0,130
48.0,-73.99246,1.0,2.0,37.0,1.0,5.0,191
12.0,-73.95859,0.0,5.0,1.0,1.0,187.0,60
56.0,-73.91316,1.0,6.0,0.0,1.0,13.0,122
12.0,-73.94813,0.0,9.0,12.0,1.0,0.0,65
15.0,-73.94164,1.0,1.0,12.0,1.0,109.0,180
20.0,-73.95579,1.0,3.0,8.0,1.0,0.0,199
43.0,-74.00051,0.0,2.0,3.0,1.0,0.0,90
6.0,-73.9576,0.0,2.0,4.0,1.0,67.0,85
6.0,-73.93427,0.0,1.0,0.0,1.0,179.0,450
7.0,-73.98894,1.0,13.0,2.0,1.0,148.0,149
147.0,-73.91676,0.0,2.0,3.0,1.0,325.0,70
4.0,-73.94316,0.0,13.0,4.0,4.0,339.0,55
70.0,-73.88898,1.0,1.0,51.0,1.0,107.0,100
7.0,-73.99466,2.0,1.0,0.0,1.0,44.0,400
12.0,-73.94821,0.0,2.0,8.0,1.0,0.0,60
11.0,-74.00303,1.0,13.0,31.0,2.0,12.0,182
23.0,-73.98666,0.0,13.0,0.0,4.0,185.0,93
